race_id	num_runners	name	value	desc	execution_timestamp
ju_fy_2022	11144	individual_slower_than_interval_forecast	0.04006950833077788	Yksilö hitaampi kuin aikaväliennuste	20230327_043005
ju_fy_2022	11144	mean_ind_interval_error_size	5.167866273876216	Yksilön aikavälin keskikoko kertaa virhe	20230327_043005
ju_fy_2022	11144	median_error_of_individual_prediction_minutes	10.722231591145416	Yksilöennusteen mediaanivirhe	20230327_043005
ju_fy_2022	11144	median_ind_interval	76.9960471651	Yksilön aikavälin mediaani koko	20230327_043005
ju_fy_2022	11144	median_ind_interval_times_error_size	4.525475531016304	Yksilön aikavälin mediaani koko kertaa virhe	20230327_043005
ju_fy_2022	11144	median_relay_prediction_error_minutes	22.831138399485326	Viestiennusteen virheen mediaani	20230327_043005
ju_fy_2022	11144	post_analysis_start_time	1679891616.6038148	Time of starting to run post race analysis	20230327_043005
ju_fy_2022	11144	ratio_of_error_to_final_time	0.1201089675214274	Virheen suhde loppuaikaan	20230327_043005
ju_fy_2022	11144	relay_interval_prediction_wrong	0.09301850148216294	Viestin aikaväliennuste väärin	20230327_043005
ju_fy_2022	11144	runner_faster_than_relay_time_prediction	0.05540222835531023	Juoksija nopeampi kuin viestin aikaväliennuste	20230327_043005
ju_fy_2022	11144	runner_slower_than_post_interval_prediction	0.0376162731268527	Juoksija hitaampi kuin viestin aikaväliennuste	20230327_043005
ju_fy_2022	11144	signed_average_error_of_individual_forecast_ie_runner_was_late_minutes	1.6512243329506455	Yksilöennusteen etumerkillinen keskivirhe (juoksija myöhästyi ennusteesta)	20230327_043005
ve_fy_2017	5248	average_error_of_individual_prediction_minutes	10.68056468877016	Yksilöennusteen keskivirhe	20230327_043005
ve_fy_2017	5248	average_error_of_relay_prediction_minutes	22.5346028903337	Viestiennusteen keskivirhe	20230327_043005
ve_fy_2017	5248	average_size_of_an_individual_interval_minutes	45.34363792204688	Yksilön aikavälin keskikoko	20230327_043005
ve_fy_2017	5248	individual_faster_than_interval_prediction	0.0006174109899156205	Yksilö nopeampi kuin aikaväliennuste	20230327_043005
ve_fy_2017	5248	individual_interval_prediction_is_wrong	0.11607326610413665	Yksilön aikaväliennuste väärin	20230327_043005
ve_fy_2017	5248	individual_slower_than_interval_forecast	0.11545585511422103	Yksilö hitaampi kuin aikaväliennuste	20230327_043005
ve_fy_2017	5248	mean_ind_interval_error_size	5.26318415065537	Yksilön aikavälin keskikoko kertaa virhe	20230327_043005
ve_fy_2017	5248	median_error_of_individual_prediction_minutes	7.895879853879066	Yksilöennusteen mediaanivirhe	20230327_043005
ve_fy_2017	5248	median_ind_interval	38.438054006200005	Yksilön aikavälin mediaani koko	20230327_043005
ve_fy_2017	5248	median_ind_interval_times_error_size	4.4616304711868295	Yksilön aikavälin mediaani koko kertaa virhe	20230327_043005
ve_fy_2017	5248	median_relay_prediction_error_minutes	16.931571037250166	Viestiennusteen virheen mediaani	20230327_043005
ve_fy_2017	5248	post_analysis_start_time	1679891496.848067	Time of starting to run post race analysis	20230327_043005
ve_fy_2017	5248	ratio_of_error_to_final_time	0.11812883946918609	Virheen suhde loppuaikaan	20230327_043005
ve_fy_2017	5248	relay_interval_prediction_wrong	0.1895451739040955	Viestin aikaväliennuste väärin	20230327_043005
ve_fy_2017	5248	runner_faster_than_relay_time_prediction	0.00041160732661041366	Juoksija nopeampi kuin viestin aikaväliennuste	20230327_043005
ve_fy_2017	5248	runner_slower_than_post_interval_prediction	0.1891335665774851	Juoksija hitaampi kuin viestin aikaväliennuste	20230327_043005
ve_fy_2017	5248	signed_average_error_of_individual_forecast_ie_runner_was_late_minutes	8.675610405729579	Yksilöennusteen etumerkillinen keskivirhe (juoksija myöhästyi ennusteesta)	20230327_043005
